"Código NBS";"Descrição NBS";"Cód. Subitem LC 116";"Descrição Subitem";
"118066100";"1.1806.61.00-Serviços de assistência e organização de convenções";"03.03";"03.03 - Exploração de salões de festas, centro de convenções, escritórios virtuais, stands, quadras esportivas, estádios, ginásios, auditórios, casas de espetáculos, parques de diversões, canchas e congêneres, para realização de eventos ou negócios de qualquer natureza.";
"118066100";"1.1806.61.00-Serviços de assistência e organização de convenções";"12.08";"12.08 - Feiras, exposições, congressos e congêneres.";
"118066100";"1.1806.61.00-Serviços de assistência e organização de convenções";"17.10";"17.10 - Planejamento, organização e administração de feiras, exposições, congressos e congêneres.";
"118066200";"1.1806.62.00-Serviços de assistência e organização de feiras de negócios";"03.03";"03.03 - Exploração de salões de festas, centro de convenções, escritórios virtuais, stands, quadras esportivas, estádios, ginásios, auditórios, casas de espetáculos, parques de diversões, canchas e congêneres, para realização de eventos ou negócios de qualquer natureza.";
"118066200";"1.1806.62.00-Serviços de assistência e organização de feiras de negócios";"12.08";"12.08 - Feiras, exposições, congressos e congêneres.";
"118066200";"1.1806.62.00-Serviços de assistência e organização de feiras de negócios";"17.10";"17.10 - Planejamento, organização e administração de feiras, exposições, congressos e congêneres.";
"118066300";"1.1806.63.00-Serviços de assistência e organização de exposições e outros eventos";"03.03";"03.03 - Exploração de salões de festas, centro de convenções, escritórios virtuais, stands, quadras esportivas, estádios, ginásios, auditórios, casas de espetáculos, parques de diversões, canchas e congêneres, para realização de eventos ou negócios de qualquer natureza.";
"118066300";"1.1806.63.00-Serviços de assistência e organização de exposições e outros eventos";"12.08";"12.08 - Feiras, exposições, congressos e congêneres.";
"118066300";"1.1806.63.00-Serviços de assistência e organização de exposições e outros eventos";"17.10";"17.10 - Planejamento, organização e administração de feiras, exposições, congressos e congêneres.";
"118066300";"1.1806.63.00-Serviços de assistência e organização de exposições e outros eventos";"17.11";"17.11 - Organização de festas e recepções; bufê (exceto o fornecimento de alimentação e bebidas, que fica sujeito ao ICMS).";
"118067000";"1.1806.70.00-Serviços de jardinagem";"07.11";"07.11 - Decoração e jardinagem, inclusive corte e poda de árvores.";
"118068100";"1.1806.81.00-Serviços de agenciamento de modelos";"37.01";"37.01 - Serviços de artistas, atletas, modelos e manequins.";
"118068200";"1.1806.82.00-Serviços de agenciamento de artistas";"37.01";"37.01 - Serviços de artistas, atletas, modelos e manequins.";
"118068300";"1.1806.83.00-Serviços de agenciamento de atletas";"37.01";"37.01 - Serviços de artistas, atletas, modelos e manequins.";
"118069000";"1.1806.90.00-Serviços de apoio não classificados em subposições anteriores";"17.13";"17.13 - Leilão e congêneres.";
"118069000";"1.1806.90.00-Serviços de apoio não classificados em subposições anteriores";"17.17";"17.17 - Análise de Organização e Métodos.";
"119011000";"1.1901.10.00-Serviços de apoio à agricultura";"07.16";"07.16 - Florestamento, reflorestamento, semeadura, adubação, reparação de solo, plantio, silagem, colheita, corte e descascamento de árvores, silvicultura, exploração florestal e dos serviços congêneres indissociáveis da formação, manutenção e colheita de florestas, para quaisquer fins e por quaisquer meios.";
"119011000";"1.1901.10.00-Serviços de apoio à agricultura";"07.22";"07.22 - Nucleação e bombardeamento de nuvens e congêneres.";
"119013000";"1.1901.30.00-Serviços de apoio à produção florestal (silvicultura)";"07.16";"07.16 - Florestamento, reflorestamento, semeadura, adubação, reparação de solo, plantio, silagem, colheita, corte e descascamento de árvores, silvicultura, exploração florestal e dos serviços congêneres indissociáveis da formação, manutenção e colheita de florestas, para quaisquer fins e por quaisquer meios.";
"119021000";"1.1902.10.00-Serviços de apoio à extração de petróleo e gás";"07.21";"07.21 - Pesquisa, perfuração, cimentação, mergulho, perfilagem, concretação, testemunhagem, pescaria, estimulação e outros serviços relacionados com a exploração e explotação de petróleo, gás natural e de outros recursos minerais.";
"119029000";"1.1902.90.00-Serviços de apoio à mineração não classificados em subposições anteriores";"07.21";"07.21 - Pesquisa, perfuração, cimentação, mergulho, perfilagem, concretação, testemunhagem, pescaria, estimulação e outros serviços relacionados com a exploração e explotação de petróleo, gás natural e de outros recursos minerais.";
"120011000";"1.2001.10.00-Serviços de manutenção e reparação de produtos metálicos, exceto maquinários e equipamentos";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120011000";"1.2001.10.00-Serviços de manutenção e reparação de produtos metálicos, exceto maquinários e equipamentos";"14.02";"14.02 - Assistência técnica.";
"120012000";"1.2001.20.00-Serviços de manutenção e reparação de computadores e seus periféricos e de maquinário para escritório";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120012000";"1.2001.20.00-Serviços de manutenção e reparação de computadores e seus periféricos e de maquinário para escritório";"14.02";"14.02 - Assistência técnica.";
"120013110";"1.2001.31.10-Serviços de manutenção e reparação de veículos rodoviários motorizados";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120013110";"1.2001.31.10-Serviços de manutenção e reparação de veículos rodoviários motorizados";"14.02";"14.02 - Assistência técnica.";
"120013110";"1.2001.31.10-Serviços de manutenção e reparação de veículos rodoviários motorizados";"14.03";"14.03 - Recondicionamento de motores (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120013110";"1.2001.31.10-Serviços de manutenção e reparação de veículos rodoviários motorizados";"14.12";"14.12 - Funilaria e lanternagem.";
"120013120";"1.2001.31.20-Serviços de manutenção e reparação de veículos rodoviários não motorizados";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120013120";"1.2001.31.20-Serviços de manutenção e reparação de veículos rodoviários não motorizados";"14.02";"14.02 - Assistência técnica.";
"120013200";"1.2001.32.00-Serviços de manutenção e reparação de veículos sobre trilhos";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120013200";"1.2001.32.00-Serviços de manutenção e reparação de veículos sobre trilhos";"14.02";"14.02 - Assistência técnica.";
"120013300";"1.2001.33.00-Serviços de manutenção e reparação de veículos aquaviários";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120013300";"1.2001.33.00-Serviços de manutenção e reparação de veículos aquaviários";"14.02";"14.02 - Assistência técnica.";
"120013410";"1.2001.34.10-Serviços de manutenção e reparação de aeronaves, exceto de motores, turborreatores e turbopropulsores aeronáuticos";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120013410";"1.2001.34.10-Serviços de manutenção e reparação de aeronaves, exceto de motores, turborreatores e turbopropulsores aeronáuticos";"14.02";"14.02 - Assistência técnica.";
"120013420";"1.2001.34.20-Serviços de manutenção e reparação de motores, turborreatores e turbopropulsores aeronáuticos";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120013420";"1.2001.34.20-Serviços de manutenção e reparação de motores, turborreatores e turbopropulsores aeronáuticos";"14.02";"14.02 - Assistência técnica.";
"120013430";"1.2001.34.30-Serviços de manutenção e reparação de foguetes e equipamentos aeroespaciais";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120013430";"1.2001.34.30-Serviços de manutenção e reparação de foguetes e equipamentos aeroespaciais";"14.02";"14.02 - Assistência técnica.";
"120013500";"1.2001.35.00-Serviços de manutenção e reparação de veículos militares";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120013500";"1.2001.35.00-Serviços de manutenção e reparação de veículos militares";"14.02";"14.02 - Assistência técnica.";
"120013900";"1.2001.39.00-Serviços de manutenção e reparação de maquinários e equipamentos de transporte não classificados em subposições anteriores";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120013900";"1.2001.39.00-Serviços de manutenção e reparação de maquinários e equipamentos de transporte não classificados em subposições anteriores";"14.02";"14.02 - Assistência técnica.";
"120014000";"1.2001.40.00-Serviços de manutenção e reparação de plataformas, inclusive navios-plataforma, para extração de petróleo e gás";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120014000";"1.2001.40.00-Serviços de manutenção e reparação de plataformas, inclusive navios-plataforma, para extração de petróleo e gás";"14.02";"14.02 - Assistência técnica.";
"120015000";"1.2001.50.00-Serviços de manutenção e reparação de maquinários e equipamentos de uso industrial";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120015000";"1.2001.50.00-Serviços de manutenção e reparação de maquinários e equipamentos de uso industrial";"14.02";"14.02 - Assistência técnica.";
"120016000";"1.2001.60.00-Serviços de manutenção e reparação de maquinários e equipamentos de uso comercial";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120016000";"1.2001.60.00-Serviços de manutenção e reparação de maquinários e equipamentos de uso comercial";"14.02";"14.02 - Assistência técnica.";
"120017000";"1.2001.70.00-Serviços de manutenção e reparação de equipamentos e aparelhos de telecomunicações";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120017000";"1.2001.70.00-Serviços de manutenção e reparação de equipamentos e aparelhos de telecomunicações";"14.02";"14.02 - Assistência técnica.";
"120018100";"1.2001.81.00-Serviços de manutenção e reparação de aparelhos eletroeletrônicos domésticos";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120018100";"1.2001.81.00-Serviços de manutenção e reparação de aparelhos eletroeletrônicos domésticos";"14.02";"14.02 - Assistência técnica.";
"120018200";"1.2001.82.00-Serviços de manutenção e reparação de instrumentos e equipamentos médico- hospitalares, odontológicos, óticos e de precisão";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120018200";"1.2001.82.00-Serviços de manutenção e reparação de instrumentos e equipamentos médico- hospitalares, odontológicos, óticos e de precisão";"14.02";"14.02 - Assistência técnica.";
"120018300";"1.2001.83.00-Serviços de manutenção e reparação de equipamentos militares";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120018300";"1.2001.83.00-Serviços de manutenção e reparação de equipamentos militares";"14.02";"14.02 - Assistência técnica.";
"120018900";"1.2001.89.00-Serviços de manutenção e reparação de outros maquinários e equipamentos não classificados em subposições anteriores";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120018900";"1.2001.89.00-Serviços de manutenção e reparação de outros maquinários e equipamentos não classificados em subposições anteriores";"14.02";"14.02 - Assistência técnica.";
"120018900";"1.2001.89.00-Serviços de manutenção e reparação de outros maquinários e equipamentos não classificados em subposições anteriores";"15.03";"15.03 - Locação e manutenção de cofres particulares, de terminais eletrônicos, de terminais de atendimento e de bens e equipamentos em geral.";
"120021000";"1.2002.10.00-Serviços de manutenção e reparação de produtos de couro, calçados, malas e bolsas";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120021000";"1.2002.10.00-Serviços de manutenção e reparação de produtos de couro, calçados, malas e bolsas";"14.02";"14.02 - Assistência técnica.";
"120022000";"1.2002.20.00-Serviços de manutenção e reparação de relógios e joias";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120022000";"1.2002.20.00-Serviços de manutenção e reparação de relógios e joias";"14.02";"14.02 - Assistência técnica.";
"120022000";"1.2002.20.00-Serviços de manutenção e reparação de relógios e joias";"39.01";"39.01 - Serviços de ourivesaria e lapidação (quando o material for fornecido pelo tomador do serviço).";
"120023000";"1.2002.30.00-Serviços de manutenção e reparação de móveis";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120023000";"1.2002.30.00-Serviços de manutenção e reparação de móveis";"14.02";"14.02 - Assistência técnica.";
"120024000";"1.2002.40.00-Serviços de manutenção de roupas e outros produtos têxteis";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120024000";"1.2002.40.00-Serviços de manutenção de roupas e outros produtos têxteis";"14.02";"14.02 - Assistência técnica.";
"120024000";"1.2002.40.00-Serviços de manutenção de roupas e outros produtos têxteis";"14.09";"14.09 - Alfaiataria e costura, quando o material for fornecido pelo usuário final, exceto aviamento.";
"120024000";"1.2002.40.00-Serviços de manutenção de roupas e outros produtos têxteis";"14.11";"14.11 - Tapeçaria e reforma de estofamentos em geral.";
"120029000";"1.2002.90.00-Serviços de manutenção e reparação de outros bens de consumo não classificados em subposições anteriores";"14.01";"14.01 - Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).";
"120029000";"1.2002.90.00-Serviços de manutenção e reparação de outros bens de consumo não classificados em subposições anteriores";"14.02";"14.02 - Assistência técnica.";
"120029000";"1.2002.90.00-Serviços de manutenção e reparação de outros bens de consumo não classificados em subposições anteriores";"14.04";"14.04 - Recauchutagem ou regeneração de pneus.";
"120029000";"1.2002.90.00-Serviços de manutenção e reparação de outros bens de consumo não classificados em subposições anteriores";"14.05";"14.05 - Restauração, recondicionamento, acondicionamento, pintura, beneficiamento, lavagem, secagem, tingimento, galvanoplastia, anodização, corte, recorte, plastificação, costura, acabamento, polimento e congêneres de objetos quaisquer. ";
"120031000";"1.2003.10.00-Serviços de instalação de produtos metálicos, exceto maquinário e equipamentos";"14.06";"14.06 - Instalação e montagem de aparelhos, máquinas e equipamentos, inclusive montagem industrial, prestados ao usuário final, exclusivamente com material por ele fornecido.";
"120032110";"1.2003.21.10-Serviços de montagem sob encomenda de turbinas industriais";"14.06";"14.06 - Instalação e montagem de aparelhos, máquinas e equipamentos, inclusive montagem industrial, prestados ao usuário final, exclusivamente com material por ele fornecido.";
"120032190";"1.2003.21.90-Serviços de instalação de maquinários, aparelhos e equipamentos industriais não classificados em itens anteriores";"14.06";"14.06 - Instalação e montagem de aparelhos, máquinas e equipamentos, inclusive montagem industrial, prestados ao usuário final, exclusivamente com material por ele fornecido.";
"120032200";"1.2003.22.00-Serviços de instalação de computadores e seus periféricos e maquinário de escritório";"14.06";"14.06 - Instalação e montagem de aparelhos, máquinas e equipamentos, inclusive montagem industrial, prestados ao usuário final, exclusivamente com material por ele fornecido.";
"120032300";"1.2003.23.00-Serviços de instalação de equipamentos e aparelhos de comunicação, incluindo de rádio e de televisão";"14.06";"14.06 - Instalação e montagem de aparelhos, máquinas e equipamentos, inclusive montagem industrial, prestados ao usuário final, exclusivamente com material por ele fornecido.";
"120032400";"1.2003.24.00-Serviços de instalação de maquinários, equipamentos, instrumentos e aparelhos médico-hospitalares, óticos e de precisão";"14.06";"14.06 - Instalação e montagem de aparelhos, máquinas e equipamentos, inclusive montagem industrial, prestados ao usuário final, exclusivamente com material por ele fornecido.";
"120032510";"1.2003.25.10-Serviços de instalação de sensores e sistemas de armas";"14.06";"14.06 - Instalação e montagem de aparelhos, máquinas e equipamentos, inclusive montagem industrial, prestados ao usuário final, exclusivamente com material por ele fornecido.";
"120032520";"1.2003.25.20-Serviços de instalação de maquinários, aparelhos e equipamentos de emprego militar";"14.06";"14.06 - Instalação e montagem de aparelhos, máquinas e equipamentos, inclusive montagem industrial, prestados ao usuário final, exclusivamente com material por ele fornecido.";
"120032610";"1.2003.26.10-Serviços de montagem sob encomenda de motores, turborreatores e turbopropulsores aeronáuticos";"14.06";"14.06 - Instalação e montagem de aparelhos, máquinas e equipamentos, inclusive montagem industrial, prestados ao usuário final, exclusivamente com material por ele fornecido.";
"120032690";"1.2003.26.90-Serviços de instalação de maquinários e equipamentos de transporte não classificados em itens anteriores";"14.06";"14.06 - Instalação e montagem de aparelhos, máquinas e equipamentos, inclusive montagem industrial, prestados ao usuário final, exclusivamente com material por ele fornecido.";
"120032900";"1.2003.29.00-Serviços de instalação de maquinários, aparelhos e equipamentos não classificados em subposições anteriores";"14.06";"14.06 - Instalação e montagem de aparelhos, máquinas e equipamentos, inclusive montagem industrial, prestados ao usuário final, exclusivamente com material por ele fornecido.";
"121011000";"1.2101.10.00-Serviços de editoração";"13.05";"13.05 - Composição gráfica, inclusive confecção de impressos gráficos, fotocomposição, clicheria, zincografia, litografia e fotolitografia, exceto se destinados a posterior operação de comercialização ou industrialização, ainda que incorporados, de qualquer forma, a outra mercadoria que deva ser objeto de posterior circulação, tais como bulas, rótulos, etiquetas, caixas, cartuchos, embalagens e manuais técnicos e de instrução, quando ficarão sujeitos ao ICMS.";
"121012100";"1.2101.21.00-Serviços de impressão";"13.05";"13.05 - Composição gráfica, inclusive confecção de impressos gráficos, fotocomposição, clicheria, zincografia, litografia e fotolitografia, exceto se destinados a posterior operação de comercialização ou industrialização, ainda que incorporados, de qualquer forma, a outra mercadoria que deva ser objeto de posterior circulação, tais como bulas, rótulos, etiquetas, caixas, cartuchos, embalagens e manuais técnicos e de instrução, quando ficarão sujeitos ao ICMS.";
"121012200";"1.2101.22.00-Serviços relacionados à impressão";"13.05";"13.05 - Composição gráfica, inclusive confecção de impressos gráficos, fotocomposição, clicheria, zincografia, litografia e fotolitografia, exceto se destinados a posterior operação de comercialização ou industrialização, ainda que incorporados, de qualquer forma, a outra mercadoria que deva ser objeto de posterior circulação, tais como bulas, rótulos, etiquetas, caixas, cartuchos, embalagens e manuais técnicos e de instrução, quando ficarão sujeitos ao ICMS.";
"121012200";"1.2101.22.00-Serviços relacionados à impressão";"14.08";"14.08 - Encadernação, gravação e douração de livros, revistas e congêneres.";
"121012300";"1.2101.23.00-Serviços de reprodução de mídia gravada";"13.03";"13.03 - Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.";
"122011100";"1.2201.11.00-Serviços de creche ou entidade equivalente";"04.17";"04.17 - Casas de repouso e de recuperação, creches, asilos e congêneres.";
"122011100";"1.2201.11.00-Serviços de creche ou entidade equivalente";"08.01";"08.01 - Ensino regular pré-escolar, fundamental, médio e superior.";
"122011200";"1.2201.12.00-Serviços de pré-escola";"08.01";"08.01 - Ensino regular pré-escolar, fundamental, médio e superior.";
"122011900";"1.2201.19.00-Serviços de educação infantil não classificados em subposições anteriores";"08.01";"08.01 - Ensino regular pré-escolar, fundamental, médio e superior.";
"122012000";"1.2201.20.00-Serviços de ensino fundamental";"08.01";"08.01 - Ensino regular pré-escolar, fundamental, médio e superior.";
"122013000";"1.2201.30.00-Serviços de ensino médio";"08.01";"08.01 - Ensino regular pré-escolar, fundamental, médio e superior.";
"122020000";"1.2202.00.00-Serviços de educação técnica de nível médio";"08.01";"08.01 - Ensino regular pré-escolar, fundamental, médio e superior.";
"122031000";"1.2203.10.00-Serviços de ensino fundamental de jovens e adultos";"08.01";"08.01 - Ensino regular pré-escolar, fundamental, médio e superior.";
"122032000";"1.2203.20.00-Serviços de ensino médio de jovens e adultos";"08.01";"08.01 - Ensino regular pré-escolar, fundamental, médio e superior.";
"122041000";"1.2204.10.00-Serviços educacionais de graduação";"08.01";"08.01 - Ensino regular pré-escolar, fundamental, médio e superior.";
"122042000";"1.2204.20.00-Serviços educacionais de pós-graduação";"08.01";"08.01 - Ensino regular pré-escolar, fundamental, médio e superior.";
"122043000";"1.2204.30.00-Serviços educacionais de extensão";"08.01";"08.01 - Ensino regular pré-escolar, fundamental, médio e superior.";
"122044000";"1.2204.40.00-Serviços educacionais de cursos sequenciais";"08.01";"08.01 - Ensino regular pré-escolar, fundamental, médio e superior.";
"122051100";"1.2205.11.00-Serviços de educação com enfoque cultural";"08.02";"08.02 - Instrução, treinamento, orientação pedagógica e educacional, avaliação de conhecimentos de qualquer natureza.";
"122051200";"1.2205.12.00-Serviços de educação desportiva e recreacional";"06.04";"06.04 - Ginástica, dança, esportes, natação, artes marciais e demais atividades físicas.";
"122051200";"1.2205.12.00-Serviços de educação desportiva e recreacional";"12.17";"12.17 - Recreação e animação, inclusive em festas e eventos de qualquer natureza.";
"122051300";"1.2205.13.00-Serviços de educação em línguas estrangeiras e de sinais";"08.02";"08.02 - Instrução, treinamento, orientação pedagógica e educacional, avaliação de conhecimentos de qualquer natureza.";
"122051400";"1.2205.14.00-Serviços de palestras e conferências";"17.24";"17.24 - Apresentação de palestras, conferências, seminários e congêneres.";
"122051900";"1.2205.19.00-Serviços de educação, inclusive treinamento não classificados em subposições anteriores";"08.02";"08.02 - Instrução, treinamento, orientação pedagógica e educacional, avaliação de conhecimentos de qualquer natureza.";
"122052000";"1.2205.20.00-Serviços de apoio aos serviços educacionais";"08.02";"08.02 - Instrução, treinamento, orientação pedagógica e educacional, avaliação de conhecimentos de qualquer natureza.";
"123011100";"1.2301.11.00-Serviços cirúrgicos";"04.01";"04.01 - Medicina e biomedicina.";
"123011100";"1.2301.11.00-Serviços cirúrgicos";"04.03";"04.03 - Hospitais, clínicas, laboratórios, sanatórios, manicômios, casas de saúde, prontos-socorros, ambulatórios e congêneres.";
"123011100";"1.2301.11.00-Serviços cirúrgicos";"04.04";"04.04 - Instrumentação cirúrgica.";
"123011200";"1.2301.12.00-Serviços ginecológicos e obstétricos";"04.01";"04.01 - Medicina e biomedicina.";
"123011200";"1.2301.12.00-Serviços ginecológicos e obstétricos";"04.03";"04.03 - Hospitais, clínicas, laboratórios, sanatórios, manicômios, casas de saúde, prontos-socorros, ambulatórios e congêneres.";
"123011200";"1.2301.12.00-Serviços ginecológicos e obstétricos";"04.11";"04.11 - Obstetrícia.";
"123011300";"1.2301.13.00-Serviços psiquiátricos";"04.03";"04.03 - Hospitais, clínicas, laboratórios, sanatórios, manicômios, casas de saúde, prontos-socorros, ambulatórios e congêneres.";
"123011300";"1.2301.13.00-Serviços psiquiátricos";"04.15";"04.15 - Psicanálise.";
"123011400";"1.2301.14.00-Serviços prestados em Unidades de Terapia Intensiva";"04.03";"04.03 - Hospitais, clínicas, laboratórios, sanatórios, manicômios, casas de saúde, prontos-socorros, ambulatórios e congêneres.";
"123011400";"1.2301.14.00-Serviços prestados em Unidades de Terapia Intensiva";"04.09";"04.09 - Terapias de qualquer espécie destinadas ao tratamento físico, orgânico e mental.";
"123011500";"1.2301.15.00-Serviços de atendimento de urgência";"04.03";"04.03 - Hospitais, clínicas, laboratórios, sanatórios, manicômios, casas de saúde, prontos-socorros, ambulatórios e congêneres.";
"123011900";"1.2301.19.00-Serviços hospitalares não classificados em subposições anteriores";"04.03";"04.03 - Hospitais, clínicas, laboratórios, sanatórios, manicômios, casas de saúde, prontos-socorros, ambulatórios e congêneres.";
"123012100";"1.2301.21.00-Serviços de clínica médica";"04.03";"04.03 - Hospitais, clínicas, laboratórios, sanatórios, manicômios, casas de saúde, prontos-socorros, ambulatórios e congêneres.";
"123012100";"1.2301.21.00-Serviços de clínica médica";"04.18";"04.18 - Inseminação artificial, fertilização in vitro e congêneres.";
"123012200";"1.2301.22.00-Serviços médicos especializados";"04.01";"04.01 - Medicina e biomedicina.";
"123012200";"1.2301.22.00-Serviços médicos especializados";"04.15";"04.15 - Psicanálise.";
"123012300";"1.2301.23.00-Serviços odontológicos";"04.12";"04.12 - Odontologia.";
"123019100";"1.2301.91.00-Serviços de enfermagem";"04.06";"04.06 - Enfermagem, inclusive serviços auxiliares.";
"123019200";"1.2301.92.00-Serviços de fisioterapia";"04.08";"04.08 - Terapia ocupacional, fisioterapia e fonoaudiologia.";
"123019300";"1.2301.93.00-Serviços laboratoriais";"04.02";"04.02 - Análises clínicas, patologia, eletricidade médica, radioterapia, quimioterapia, ultra-sonografia, ressonância magnética, radiologia, tomografia e congêneres.";
"123019300";"1.2301.93.00-Serviços laboratoriais";"04.03";"04.03 - Hospitais, clínicas, laboratórios, sanatórios, manicômios, casas de saúde, prontos-socorros, ambulatórios e congêneres.";
